filename,name,formula,INCHIKEY,SMILES,ion_mode,exact_mass,precursor_ion,measmass,neutral_loss
EQ325657.txt,Chlorthiazide,C7H6ClN3O4S2,JBMKAUGHUNFTOL-UHFFFAOYSA-N,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC=N2,NEGATIVE,294.94883,293.9415,"Any[50.0036, 56.9804, 57.9757, 60.0005, 61.9707, 63.0115, 63.9625, 64.0067, 64.0193, 65.0146, 65.9985, 74.0037, 76.0193, 77.9656, 80.9804, 81.9758, 86.0037, 87.0114, 88.0193, 89.0145, 89.9985, 91.0062, 101.9655, 105.9757, 107.9913, 108.9867, 113.0146, 114.0224, 115.0303, 119.0252, 120.009, 122.9882, 129.0333, 130.0173, 138.9833, 148.9912, 151.0069, 177.9843, 178.9922, 213.9609]","[243.9379, 236.96110000000002, 235.9658, 233.94100000000003, 231.97080000000003, 230.93, 229.979, 229.93480000000002, 229.92220000000003, 228.92690000000002, 227.943, 219.93780000000004, 217.92220000000003, 215.97590000000002, 212.96110000000002, 211.96570000000003, 207.93780000000004, 206.93010000000004, 205.92220000000003, 204.92700000000002, 203.943, 202.9353, 191.976, 187.9658, 185.95020000000002, 184.95480000000003, 180.92690000000002, 179.91910000000001, 178.9112, 174.91630000000004, 173.9325, 170.9533, 164.90820000000002, 163.9242, 154.9582, 144.95030000000003, 142.93460000000002, 115.95720000000003, 114.94930000000002, 79.98060000000001]"
EQ325658.txt,Chlorthiazide,C7H6ClN3O4S2,JBMKAUGHUNFTOL-UHFFFAOYSA-N,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC=N2,NEGATIVE,294.94883,293.9415,"Any[50.0036, 56.9804, 57.9757, 60.0006, 61.0084, 61.9706, 62.0036, 63.0115, 63.9625, 64.0067, 64.0193, 65.0146, 65.9986, 71.9676, 73.0085, 74.0038, 76.0194, 77.0034, 77.9655, 80.9805, 81.9758, 86.0037, 87.0114, 88.0068, 88.0193, 89.0145, 89.9986, 90.0222, 92.0143, 101.9655, 105.9757, 108.9866, 112.0068, 113.0146, 114.0224, 115.0302, 119.025, 120.0091, 122.9882, 130.0171, 148.9912, 177.9841, 178.9922]","[243.9379, 236.96110000000002, 235.9658, 233.94090000000003, 232.93310000000002, 231.97090000000003, 231.9379, 230.93, 229.979, 229.93480000000002, 229.92220000000003, 228.92690000000002, 227.9429, 221.97390000000001, 220.93300000000002, 219.9377, 217.9221, 216.93810000000002, 215.976, 212.961, 211.96570000000003, 207.93780000000004, 206.93010000000004, 205.93470000000002, 205.92220000000003, 204.92700000000002, 203.9429, 203.91930000000002, 201.92720000000003, 191.976, 187.9658, 184.9549, 181.93470000000002, 180.92690000000002, 179.91910000000001, 178.91130000000004, 174.9165, 173.93240000000003, 170.9533, 163.92440000000002, 144.95030000000003, 115.9574, 114.94930000000002]"
EQ325659.txt,Chlorthiazide,C7H6ClN3O4S2,JBMKAUGHUNFTOL-UHFFFAOYSA-N,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC=N2,NEGATIVE,294.94883,293.9415,"Any[50.0036, 56.9805, 57.9757, 60.0006, 61.0084, 61.9707, 62.0037, 63.0114, 63.9625, 64.0067, 64.0193, 65.0146, 65.9986, 71.9676, 73.0084, 74.0037, 76.0194, 77.0035, 77.9655, 80.9804, 81.9759, 86.0037, 87.0114, 88.0067, 88.0193, 89.0145, 101.9656, 105.9758, 107.9909, 108.9865, 112.0069, 113.0146, 114.0222, 115.0303, 178.9923]","[243.9379, 236.961, 235.9658, 233.94090000000003, 232.93310000000002, 231.97080000000003, 231.9378, 230.9301, 229.979, 229.93480000000002, 229.92220000000003, 228.92690000000002, 227.9429, 221.97390000000001, 220.93310000000002, 219.93780000000004, 217.9221, 216.93800000000002, 215.976, 212.96110000000002, 211.96560000000002, 207.93780000000004, 206.93010000000004, 205.93480000000002, 205.92220000000003, 204.92700000000002, 191.97590000000002, 187.96570000000003, 185.9506, 184.955, 181.93460000000002, 180.92690000000002, 179.91930000000002, 178.9112, 114.94920000000002]"
EQ325751.txt,"4-Amino-6-chloro-1,3-benzenedisulfonamide",C6H8ClN3O4S2,IHJCXVZDYSXXFT-UHFFFAOYSA-N,C1=C(C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N)N,NEGATIVE,284.96448,283.9572,"Any[61.9706, 77.9655, 79.9812, 120.0569, 136.0514, 138.002, 169.0075, 204.9842]","[221.9866, 205.99169999999998, 203.976, 163.90030000000002, 147.9058, 145.9552, 114.9497, 78.97300000000001]"
EQ325752.txt,"4-Amino-6-chloro-1,3-benzenedisulfonamide",C6H8ClN3O4S2,IHJCXVZDYSXXFT-UHFFFAOYSA-N,C1=C(C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N)N,NEGATIVE,284.96448,283.9572,"Any[61.9706, 63.9624, 67.0303, 77.9655, 78.9734, 79.9812, 90.0349, 92.0506, 93.0458, 105.022, 105.0459, 110.991, 120.0567, 120.9992, 121.0407, 123.9959, 136.0516, 138.0019, 153.9968, 156.0125, 165.9841, 167.9997, 169.0077, 182.987, 183.0108, 184.0187, 200.0139, 204.9843]","[221.9866, 219.9948, 216.9269, 205.99169999999998, 204.9838, 203.976, 193.9223, 191.9066, 190.91140000000001, 178.9352, 178.91129999999998, 172.96620000000001, 163.9005, 162.958, 162.91649999999998, 159.9613, 147.9056, 145.9553, 129.9604, 127.94470000000001, 117.97309999999999, 115.95750000000001, 114.9495, 100.9702, 100.94640000000001, 99.9385, 83.9433, 78.97290000000001]"
EQ325951.txt,4-Chlorobenzenesulfonamide,C6H6ClNO2S,HHHDJHHNEURCNV-UHFFFAOYSA-N,C1=CC(=CC=C1S(=O)(=O)N)Cl,NEGATIVE,190.98078,189.9735,"Any[61.9706, 63.9625, 77.9655, 78.9733, 79.9811, 126.0116, 126.9957, 189.9735]","[128.0029, 126.011, 112.008, 111.0002, 109.9924, 63.9619, 62.9778]"
EQ325954.txt,4-Chlorobenzenesulfonamide,C6H6ClNO2S,HHHDJHHNEURCNV-UHFFFAOYSA-N,C1=CC(=CC=C1S(=O)(=O)N)Cl,NEGATIVE,190.98078,189.9735,"Any[61.9706, 63.9624, 77.9655, 78.9734, 79.9812, 80.9652, 93.9604, 111.0007, 126.0116, 126.9957, 189.9736]","[128.0029, 126.0111, 112.008, 111.0001, 109.9923, 109.0083, 96.0131, 78.9728, 63.9619, 62.9778]"
EQ325955.txt,4-Chlorobenzenesulfonamide,C6H6ClNO2S,HHHDJHHNEURCNV-UHFFFAOYSA-N,C1=CC(=CC=C1S(=O)(=O)N)Cl,NEGATIVE,190.98078,189.9735,"Any[61.9706, 63.9624, 77.9655, 78.9734, 79.9812, 80.9652, 91.019, 93.9604, 111.0009, 126.0116, 126.9957, 189.9737]","[128.0029, 126.0111, 112.008, 111.0001, 109.9923, 109.0083, 98.9545, 96.0131, 78.9726, 63.9619, 62.9778]"
EQ325956.txt,4-Chlorobenzenesulfonamide,C6H6ClNO2S,HHHDJHHNEURCNV-UHFFFAOYSA-N,C1=CC(=CC=C1S(=O)(=O)N)Cl,NEGATIVE,190.98078,189.9735,"Any[61.9706, 63.9624, 77.9655, 78.9733, 79.9812, 80.9651, 91.0189, 93.9604, 111.0007, 126.0117, 126.9958]","[128.0029, 126.0111, 112.008, 111.0002, 109.9923, 109.0084, 98.9546, 96.0131, 78.9728, 63.9618, 62.9777]"
EQ326351.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,Any[469.3321],Float64[]
EQ326352.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,"Any[425.3426, 469.3321]",[43.98969999999997]
EQ326353.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,"Any[353.2488, 355.2642, 409.311, 423.3267, 425.3428, 469.3323]","[116.08349999999996, 114.06809999999996, 60.0213, 46.00559999999996, 43.989499999999964]"
EQ326354.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,"Any[71.0504, 99.0451, 147.0814, 185.097, 201.1293, 217.1596, 253.159, 283.2068, 287.2015, 289.2174, 299.2375, 323.2014, 325.2175, 337.2175, 339.233, 341.2484, 353.2488, 355.2643, 357.281, 379.2645, 391.2633, 393.2799, 395.2945, 407.2951, 409.3113, 423.3269, 425.3427, 469.3324]","[398.28189999999995, 370.2872, 322.2509, 284.23529999999994, 268.203, 252.17269999999996, 216.17329999999998, 186.1255, 182.13079999999997, 180.11489999999998, 170.09479999999996, 146.1309, 144.1148, 132.1148, 130.09929999999997, 128.08389999999997, 116.08349999999996, 114.06799999999998, 112.05129999999997, 90.06779999999998, 78.06899999999996, 76.05239999999998, 74.03779999999995, 62.037199999999984, 60.02099999999996, 46.00539999999995, 43.989599999999996]"
EQ326355.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,"Any[71.0503, 81.0345, 99.0452, 137.0972, 147.0815, 171.0811, 185.0975, 198.1044, 199.113, 201.128, 217.1597, 233.1543, 239.1442, 253.1594, 287.2013, 289.2174, 307.2062, 321.2219, 323.2017, 323.2379, 324.2094, 325.2175, 337.2175, 338.2256, 339.233, 341.248, 353.2492, 355.2644, 377.2487, 377.285, 379.2643, 391.2633, 393.2801, 395.2967, 407.2955, 409.3114, 423.3268, 425.343]","[398.282, 388.2978, 370.2871, 332.2351, 322.25079999999997, 298.2512, 284.23479999999995, 271.2279, 270.2193, 268.2043, 252.1726, 236.17799999999997, 230.18809999999996, 216.17289999999997, 182.13099999999997, 180.11489999999998, 162.12609999999995, 148.11039999999997, 146.13059999999996, 146.09439999999995, 145.12289999999996, 144.1148, 132.1148, 131.1067, 130.09929999999997, 128.08429999999998, 116.0831, 114.06789999999995, 92.08359999999999, 92.04729999999995, 90.06799999999998, 78.06899999999996, 76.05219999999997, 74.03559999999999, 62.03679999999997, 60.02089999999998, 46.005499999999984, 43.98929999999996]"
EQ326356.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,"Any[71.0504, 81.0344, 99.0452, 107.0501, 137.0971, 145.0658, 147.0817, 156.0583, 170.0736, 171.0815, 172.0893, 173.0969, 183.0812, 184.0894, 185.0971, 197.0969, 198.1049, 199.113, 224.1208, 225.1283, 233.1543, 237.1282, 239.1443, 253.16, 283.2069, 287.2009, 307.2067, 309.1855, 321.2219, 323.2015, 323.2387, 324.2098, 325.2174, 337.2175, 338.2253, 339.2329, 353.2472, 355.2643, 377.2481, 377.2851, 379.2646, 391.2639, 393.2803, 407.2954, 409.3106]","[398.28189999999995, 388.29789999999997, 370.2871, 362.2822, 332.23519999999996, 324.26649999999995, 322.25059999999996, 313.274, 299.2587, 298.25079999999997, 297.24299999999994, 296.23539999999997, 286.25109999999995, 285.24289999999996, 284.23519999999996, 272.23539999999997, 271.2274, 270.2193, 245.21149999999997, 244.20399999999998, 236.17799999999997, 232.20409999999998, 230.188, 216.17229999999998, 186.12539999999996, 182.13139999999999, 162.12559999999996, 160.14679999999998, 148.11039999999997, 146.13079999999997, 146.09359999999998, 145.1225, 144.11489999999998, 132.1148, 131.10699999999997, 130.0994, 116.08509999999995, 114.06799999999998, 92.08419999999995, 92.04719999999998, 90.0677, 78.0684, 76.05199999999996, 62.0369, 60.02169999999995]"
EQ326357.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,"Any[71.0503, 107.0503, 130.0427, 137.0973, 145.0656, 156.0577, 157.0657, 159.0452, 169.066, 170.0738, 171.0816, 172.0892, 173.097, 183.0814, 184.0888, 185.0606, 185.0973, 195.0813, 197.0602, 197.0971, 202.0635, 209.0969, 221.0978, 223.1131, 224.1206, 225.1284, 237.1284, 239.144, 253.16, 307.2073, 309.1855, 323.2013, 323.2376, 325.2179]","[398.282, 362.282, 339.28959999999995, 332.235, 324.2667, 313.27459999999996, 312.2666, 310.2871, 300.2663, 299.25849999999997, 298.25069999999994, 297.24309999999997, 296.23529999999994, 286.2509, 285.2435, 284.2717, 284.235, 274.251, 272.27209999999997, 272.23519999999996, 267.26879999999994, 260.23539999999997, 248.23449999999997, 246.21919999999997, 245.21169999999998, 244.20389999999998, 232.20389999999998, 230.18829999999997, 216.17229999999998, 162.125, 160.14679999999998, 146.13099999999997, 146.0947, 144.1144]"
EQ326358.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,"Any[130.042, 156.0577, 157.0657, 159.0454, 169.0658, 170.0739, 171.0816, 183.0811, 185.0607, 195.0807, 197.0605, 221.0972, 223.1129]","[339.2903, 313.27459999999996, 312.2666, 310.28689999999995, 300.26649999999995, 299.25839999999994, 298.25069999999994, 286.2512, 284.2716, 274.25159999999994, 272.2718, 248.2351, 246.21939999999998]"
EQ326359.txt,Glycyrrhetinic Acid,C30H46O4,MPDGHEJMBKOTSU-YKLVYJNSSA-N,C[C@]1([C@H](CC[C@]2([C@H]1CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5)(C(=O)O)C)C)C)C)C)O)C,NEGATIVE,470.33961,469.3323,"Any[156.0582, 170.0736, 171.0813, 183.0816]","[313.2741, 299.2587, 298.251, 286.25069999999994]"
EQ326451.txt,Dexamethasone acetate,C24H31FO6,AKUJBENLRBOFTD-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,NEGATIVE,434.21047,433.2032,"Any[59.0138, 73.0295, 101.0243, 241.1231, 311.1651, 331.171, 335.1652, 339.1601, 341.1756, 343.1919, 351.1963, 353.1758, 359.1663, 361.1821, 365.175, 371.1859, 373.1818, 377.1761, 385.1816, 395.1857, 397.1829, 413.1967, 415.1925, 433.2031]","[374.1894, 360.1737, 332.1789, 192.0801, 122.03809999999999, 102.03219999999999, 98.03799999999995, 94.04309999999998, 92.0276, 90.0113, 82.00689999999997, 80.0274, 74.0369, 72.02109999999999, 68.02819999999997, 62.01729999999998, 60.02139999999997, 56.02709999999996, 48.02159999999998, 38.017499999999984, 36.02029999999996, 20.00649999999996, 18.010699999999986]"
EQ326452.txt,Dexamethasone acetate,C24H31FO6,AKUJBENLRBOFTD-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,NEGATIVE,434.21047,433.2032,"Any[59.0138, 73.0295, 99.0451, 101.0243, 121.0658, 203.1076, 208.0893, 241.1233, 292.1105, 307.1337, 310.121, 311.1652, 317.1547, 319.1338, 323.1651, 325.1445, 325.18, 327.14, 331.1712, 335.1653, 337.1443, 338.1521, 339.16, 341.1756, 343.171, 343.1916, 345.1506, 353.1759, 359.1665, 361.182, 365.1749, 373.1817, 377.1764, 433.2035]","[374.1894, 360.1737, 334.1581, 332.1789, 312.13739999999996, 230.0956, 225.11389999999997, 192.07989999999998, 141.09269999999998, 126.0695, 123.0822, 122.03799999999995, 116.04849999999999, 114.06939999999997, 110.03809999999999, 108.05869999999999, 108.02319999999997, 106.0632, 102.03199999999998, 98.03789999999998, 96.0589, 95.05109999999996, 94.04319999999996, 92.0276, 90.03219999999999, 90.01159999999999, 88.05259999999998, 80.02729999999997, 74.0367, 72.02119999999996, 68.0283, 60.0215, 56.02679999999998]"
EQ326453.txt,Dexamethasone acetate,C24H31FO6,AKUJBENLRBOFTD-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,NEGATIVE,434.21047,433.2032,"Any[59.0138, 71.0138, 73.0295, 83.0502, 89.0243, 99.0451, 101.0243, 107.0502, 121.0658, 123.0452, 131.05, 133.0658, 135.0451, 135.0814, 137.0605, 145.0658, 147.0815, 149.0607, 151.0763, 157.0657, 159.0814, 161.0606, 165.0555, 171.0815, 172.0529, 173.0607, 173.097, 175.0763, 176.0477, 177.092, 185.0606, 186.0685, 187.0763, 189.0556, 189.0919, 190.0634, 191.1076, 199.076, 201.092, 203.0713, 204.0789, 208.089, 210.0684, 223.0763, 227.1076, 239.1075, 241.1233, 253.1233, 255.139, 263.1074, 265.1232, 277.0865, 277.1233, 279.1027, 279.139, 281.1544, 289.1234, 291.1024, 291.1386, 292.1104, 293.1184, 293.1545, 295.1336, 296.1415, 297.1495, 304.1104, 305.1184, 307.1338, 308.1418, 309.1499, 310.121, 310.1569, 311.1651, 317.1541, 319.1338, 320.1413, 323.1287, 323.1647, 324.1365, 325.1444, 325.181, 327.1402, 331.1711, 335.1649, 337.1444, 338.1523, 339.1599, 341.1757, 343.1712, 345.1506, 351.1598, 352.1681, 353.1757, 361.1819]","[374.1894, 362.1894, 360.1737, 350.15299999999996, 344.1789, 334.1581, 332.1789, 326.15299999999996, 312.13739999999996, 310.158, 302.15319999999997, 300.13739999999996, 298.1581, 298.1218, 296.1427, 288.13739999999996, 286.1217, 284.1425, 282.1269, 276.1375, 274.1218, 272.1426, 268.1477, 262.1217, 261.1503, 260.1425, 260.10619999999994, 258.1269, 257.15549999999996, 256.11119999999994, 248.1426, 247.13469999999998, 246.12689999999998, 244.14759999999998, 244.11129999999997, 243.13979999999998, 242.0956, 234.1272, 232.11119999999997, 230.13189999999997, 229.12429999999998, 225.11419999999998, 223.13479999999998, 210.12689999999998, 206.0956, 194.0957, 192.07989999999998, 180.07989999999998, 178.06419999999997, 170.0958, 168.07999999999998, 156.11669999999998, 156.0799, 154.10049999999995, 154.06419999999997, 152.04879999999997, 144.07979999999998, 142.1008, 142.06459999999998, 141.09279999999995, 140.08479999999997, 140.0487, 138.06959999999998, 137.06169999999997, 136.0537, 129.09279999999995, 128.08479999999997, 126.06939999999997, 125.06139999999999, 124.05329999999998, 123.0822, 123.04629999999997, 122.03809999999999, 116.04909999999995, 114.06939999999997, 113.06189999999998, 110.0745, 110.0385, 109.06669999999997, 108.05879999999996, 108.0222, 106.06299999999999, 102.03209999999996, 98.03829999999999, 96.05879999999996, 95.05089999999996, 94.04329999999999, 92.02749999999997, 90.03199999999998, 88.05259999999998, 82.04339999999996, 81.0351, 80.02749999999997, 72.0213]"
EQ326454.txt,Dexamethasone acetate,C24H31FO6,AKUJBENLRBOFTD-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,NEGATIVE,434.21047,433.2032,"Any[59.0138, 71.0139, 71.0503, 73.0296, 83.0502, 95.0501, 99.0451, 101.0244, 107.0502, 109.0658, 111.0451, 119.0502, 121.0295, 121.0658, 122.0372, 123.0451, 123.0815, 131.0501, 133.0658, 135.0451, 135.0815, 137.0607, 143.05, 144.0578, 145.0658, 147.0815, 149.0607, 151.0763, 157.0658, 159.0452, 159.0815, 160.053, 161.0607, 163.0765, 165.0556, 169.0658, 171.0452, 171.0815, 172.053, 173.0606, 173.097, 174.0685, 175.04, 175.0763, 176.0478, 177.0921, 183.0813, 185.0607, 186.0685, 187.0764, 189.0557, 189.0922, 190.0634, 191.0713, 195.0812, 197.0605, 199.0762, 201.0921, 203.0713, 204.079, 207.0814, 208.0891, 209.0972, 210.0685, 221.0971, 223.0765, 224.0844, 225.0921, 227.1079, 235.1127, 237.0921, 239.1075, 241.1234, 247.1128, 249.1286, 253.1234, 255.1385, 261.0918, 261.128, 263.1076, 264.1152, 265.1231, 269.1547, 274.1002, 275.1078, 277.0869, 277.123, 279.1024, 279.1389, 281.1182, 289.1234, 291.1026, 291.1379, 292.1105, 293.1183, 295.1338, 296.1416, 305.1182, 307.1338, 308.1418, 309.113, 309.1496, 310.1211, 311.1289, 311.1652, 319.1336, 323.1287, 325.1445, 337.1445, 338.1525, 353.1757]","[374.1894, 362.1893, 362.1529, 360.17359999999996, 350.15299999999996, 338.1531, 334.1581, 332.17879999999997, 326.15299999999996, 324.13739999999996, 322.1581, 314.15299999999996, 312.1737, 312.13739999999996, 311.166, 310.1581, 310.1217, 302.1531, 300.13739999999996, 298.1581, 298.1217, 296.1425, 290.15319999999997, 289.1454, 288.13739999999996, 286.1217, 284.1425, 282.1269, 276.13739999999996, 274.158, 274.1217, 273.1502, 272.1425, 270.12669999999997, 268.1476, 264.13739999999996, 262.158, 262.1217, 261.1502, 260.1426, 260.10619999999994, 259.13469999999995, 258.16319999999996, 258.1269, 257.1554, 256.11109999999996, 250.12189999999998, 248.14249999999998, 247.13469999999998, 246.12679999999997, 244.14749999999998, 244.111, 243.13979999999998, 242.13189999999997, 238.12199999999999, 236.1427, 234.12699999999998, 232.1111, 230.13189999999997, 229.12419999999997, 226.12179999999998, 225.11409999999998, 224.106, 223.13469999999998, 212.10609999999997, 210.12669999999997, 209.1188, 208.1111, 206.09529999999998, 198.0905, 196.1111, 194.0957, 192.07979999999998, 186.0904, 184.07459999999998, 180.07979999999998, 178.0647, 172.1114, 172.0752, 170.0956, 169.08799999999997, 168.08009999999996, 164.0485, 159.103, 158.09539999999998, 156.11629999999997, 156.0802, 154.1008, 154.0643, 152.08499999999998, 144.07979999999998, 142.1006, 142.06529999999998, 141.09269999999998, 140.0849, 138.06939999999997, 137.0616, 128.08499999999998, 126.06939999999997, 125.06139999999999, 124.09019999999998, 124.05359999999996, 123.08209999999997, 122.0743, 122.03799999999995, 114.06959999999998, 110.0745, 108.05869999999999, 96.05869999999999, 95.0507, 80.02749999999997]"
EQ326455.txt,Dexamethasone acetate,C24H31FO6,AKUJBENLRBOFTD-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,NEGATIVE,434.21047,433.2032,"Any[55.0189, 59.0138, 71.0139, 71.0502, 73.0296, 81.0345, 83.0502, 93.0346, 95.0502, 97.0659, 99.045, 101.0243, 107.0502, 109.0658, 119.0502, 121.0295, 121.0658, 122.0373, 123.0451, 123.0814, 130.0423, 131.0501, 133.0658, 135.0451, 135.0816, 136.0527, 137.0607, 143.0502, 144.0578, 145.0659, 147.0451, 147.0815, 148.0529, 149.0607, 151.0764, 156.0579, 157.0658, 158.0372, 159.045, 159.0815, 160.0529, 161.0608, 163.0765, 167.0863, 169.0658, 171.0452, 171.0815, 172.053, 173.0607, 173.0969, 174.0683, 175.04, 175.0764, 176.0477, 181.0654, 183.0814, 185.0607, 186.0686, 187.0765, 189.0557, 189.0918, 190.0634, 191.0714, 193.0658, 194.0736, 195.0814, 197.0606, 197.0971, 199.0763, 203.0713, 206.0735, 207.0815, 208.0891, 209.0972, 210.0685, 211.0766, 220.0892, 221.0971, 223.0763, 223.1129, 224.0841, 225.0921, 232.089, 233.097, 235.1126, 237.0921, 239.1076, 245.0968, 246.1048, 247.0762, 247.1127, 249.092, 249.1282, 251.1074, 259.0765, 260.084, 261.0919, 261.1282, 262.0997, 263.1075, 264.1157, 265.1233, 273.0922, 274.0998, 275.1076, 276.079, 277.0869, 277.1226, 279.1025, 279.1388, 281.118, 289.0873, 289.1236, 290.0951, 291.1027, 292.1105, 293.1183, 295.1336, 296.1416, 305.1183, 307.1336, 309.1132, 309.1498, 311.1291, 323.1286, 325.1448, 337.1449]","[378.1843, 374.1894, 362.1893, 362.15299999999996, 360.17359999999996, 352.1687, 350.15299999999996, 340.16859999999997, 338.15299999999996, 336.1373, 334.15819999999997, 332.1789, 326.15299999999996, 324.13739999999996, 314.15299999999996, 312.1737, 312.13739999999996, 311.16589999999997, 310.1581, 310.1218, 303.16089999999997, 302.1531, 300.13739999999996, 298.1581, 298.12159999999994, 297.15049999999997, 296.1425, 290.153, 289.1454, 288.1373, 286.1581, 286.1217, 285.1503, 284.1425, 282.1268, 277.1453, 276.13739999999996, 275.16599999999994, 274.15819999999997, 274.1217, 273.1503, 272.14239999999995, 270.12669999999997, 266.1169, 264.13739999999996, 262.158, 262.1217, 261.1502, 260.1425, 260.1063, 259.1349, 258.16319999999996, 258.1268, 257.15549999999996, 252.13779999999997, 250.12179999999998, 248.14249999999998, 247.13459999999998, 246.12669999999997, 244.14749999999998, 244.11139999999997, 243.13979999999998, 242.13179999999997, 240.13739999999999, 239.12959999999998, 238.12179999999998, 236.1426, 236.10609999999997, 234.12689999999998, 230.13189999999997, 227.12969999999999, 226.12169999999998, 225.11409999999998, 224.106, 223.13469999999998, 222.12659999999997, 213.11399999999998, 212.10609999999997, 210.12689999999998, 210.09029999999998, 209.11909999999997, 208.1111, 201.11419999999998, 200.10619999999997, 198.0906, 196.1111, 194.0956, 188.10639999999998, 187.09839999999997, 186.12699999999998, 186.0905, 184.11119999999997, 184.075, 182.09579999999997, 174.12669999999997, 173.11919999999998, 172.11129999999997, 172.075, 171.1035, 170.09569999999997, 169.08749999999998, 168.0799, 160.111, 159.10339999999997, 158.0956, 157.12419999999997, 156.11629999999997, 156.0806, 154.10069999999996, 154.06439999999998, 152.0852, 144.11589999999995, 144.07959999999997, 143.10809999999998, 142.10049999999995, 141.09269999999998, 140.0849, 138.06959999999998, 137.0616, 128.0849, 126.06959999999998, 124.08999999999997, 124.05339999999995, 122.07409999999999, 110.07459999999998, 108.0584, 96.05829999999997]"
