SMILES;pH_aq;name;logIE;instrument;source;solvent;doi
OC(=O)c1ccccc1O;2.78;salicylic acid;-0.11;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccccc1C#N;2.78;2-cyanophenol;-0.17;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;2.78;4-phenylazophenol;0.76;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1cc(I)cc(I)c1O;2.78;3,5-diiodosalicylic acid;1.35;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;2.78;2,4,6-trinitro-1,3-benzenediol;1.01;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;2.78;3,5-dinitrosalicylic acid;0.84;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;2.78;2,4-dinitrobenzoic acid;-0.36;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccc(Cl)cc1;2.78;4-chlorophenol;-1.28;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;2.78;heptafluoro-2-naphthol;1.31;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;2.78;2,4-Dinitrobenzenesulfonic acid;0.91;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;2.78;naphthalene-1-sulfonic acid;0.47;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;2.78;2-anthraquinonesulfonic acid;1.32;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;2.78;3-nitrobenzenesulphonamide;0.5;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;2.78;perfluorooctanesulfonic acid;2.34;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;2.78;perfluoro-tert-butanol;-0.41;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
CCCCCCCCCCCCCC(O)=O;2.78;myristic acid;-0.71;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;2.78;2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;1.76;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;2.78;4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;1.85;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
ON1C(=O)c2ccccc2C1=O;2.78;N-hydroxy-phthalimide;-1.46;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1;2.78;benzoic acid;-0.84;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;2.78;3,5-dinitrobenzoic acid;1.01;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)C(F)(F)F;2.78;3-trifluoromethylbenzoic acid;1.01;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(F)c(F)c1F;2.78;pentafluorophenol;1.02;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccc(cc1)C(O)=O;2.78;4-tert-butylbenzoic acid;-0.14;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;2.78;2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol;2.57;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;2.78;pentakis(trifluoromethyl)phenol;2.96;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)c2ccccc2;2.78;4-phenylphenol;-0.48;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1c2ccccc2;2.78;2-phenylphenol;-1.79;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(Cl)c1;2.78;3-chlorobenzoic acid;0.35;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1ccc(cc1)C(O)=O;2.78;4-aminobenzoic acid;-1.43;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(O)cc1;2.78;4-hydroxybenzoic acid;-0.04;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1cccc(c1)C(O)=O;2.78;3-aminobenzoic acid;-1.1;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1c(F)c(F)c(F)c(F)c1F;2.78;pentafluorobenzoic acid;1.1;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;2.78;2,4-dinitrophenol;1.59;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
CN(C)c1cccc(c1)C(O)=O;2.78;3-dimethylaminobenzoic acid;-0.7;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)c1ccc(cc1)C(O)=O;2.78;4-isopropylbenzoic acid;-0.47;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccccc1O;2.78;2-tert-butylphenol;-2.67;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;2.78;2,4,6-tri-tert-butylphenol;-1.13;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;2.78;2,5-dinitrophenol;1.09;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(Cl)c1;2.78;3-chlorophenol;-0.36;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(Br)c1;2.78;3-bromophenol;0.22;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1Br;2.78;2-bromophenol;-2.21;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;2.78;2,6-dinitrophenol;0.85;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1[N+]([O-])=O;2.78;2-nitrophenol;-2.08;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(c1)[N+]([O-])=O;2.78;3-nitrophenol;0.75;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)[N+]([O-])=O;2.78;4-nitrophenol;1.03;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)cc(F)c1F;2.78;2,3,5,6-tetrafluorophenol;0.36;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;2.78;3-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid;1.91;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;2.78;3-[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-sulfonyl]benzoic acid;1.72;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;2.78;3-[(Heptafluoropropyl)sulfanyl]benzoic acid;1.31;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;2.78;3-(Trifluoromethylsulphonyl)benzoic acid;1.25;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;2.78;3-[tris(trifluoromethyl)methyl]benzoic acid;1.7;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(F)F)=C1)=O;2.78;3-[(trifluoromethyl)sulphanyl]benzoic acid;1.11;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(Br)c(Br)c(Br)c(Br)c1Br;2.78;pentabromophenol;1.91;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;2.78;pentachlorophenol;2.34;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;2.78;2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;4;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1O;2.78;salicylic acid;0.35;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1C#N;2.78;2-cyanophenol;0.33;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;2.78;4-phenylazophenol;1.24;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(I)cc(I)c1O;2.78;3,5-diiodosalicylic acid;2.27;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;2.78;2,4,6-trinitro-1,3-benzenediol;1.48;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;2.78;3,5-dinitrosalicylic acid;1.48;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;2.78;2,4-dinitrobenzoic acid;-0.07;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(Cl)cc1;2.78;4-chlorophenol;-0.37;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;2.78;2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;3.58;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;2.78;heptafluoro-2-naphthol;2.06;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;2.78;2,4-Dinitrobenzenesulfonic acid;1.67;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;2.78;naphthalene-1-sulfonic acid;1.19;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;2.78;2-anthraquinonesulfonic acid;1.59;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;2.78;3-nitrobenzenesulphonamide;1.11;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;2.78;perfluorooctanesulfonic acid;2.74;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;2.78;perfluoro-tert-butanol;0.34;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
CCCCCCCCCCCCCC(O)=O;2.78;myristic acid;0.28;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;2.78;2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;2.68;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;2.78;4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;2.6;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
C/C=C/C=C/C(O)=O;2.78;sorbic acid;-1.98;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
O=C1NC(=O)c2ccccc12;2.78;phthalimide;-1.99;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
ON1C(=O)c2ccccc2C1=O;2.78;N-hydroxy-phthalimide;-0.36;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
NCCCC(O)=O;2.78;4-aminobutanoic acid;-2.13;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
NCCC(O)=O;2.78;beta-alanine;-2.57;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1;5;benzoic acid;-0.65;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;5;3,5-dinitrobenzoic acid;0.86;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)C(F)(F)F;5;3-trifluoromethylbenzoic acid;1.03;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(F)c(F)c1F;5;pentafluorophenol;0.65;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccc(cc1)C(O)=O;5;4-tert-butylbenzoic acid;0.78;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;5;2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol;2.49;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;5;pentakis(trifluoromethyl)phenol;2.53;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)c2ccccc2;5;4-phenylphenol;0.57;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccccc1c2ccccc2;5;2-phenylphenol;0.05;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(Cl)c1;5;3-chlorobenzoic acid;0.36;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Nc1ccc(cc1)C(O)=O;5;4-aminobenzoic acid;-1.26;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(O)cc1;5;4-hydroxybenzoic acid;0.02;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Nc1cccc(c1)C(O)=O;5;3-aminobenzoic acid;-0.86;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1c(F)c(F)c(F)c(F)c1F;5;pentafluorobenzoic acid;0.9;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;5;2,4-dinitrophenol;1.56;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
CN(C)c1cccc(c1)C(O)=O;5;3-dimethylaminobenzoic acid;0.17;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
CC(C)c1ccc(cc1)C(O)=O;5;4-isopropylbenzoic acid;-0.53;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccccc1O;5;2-tert-butylphenol;-1.05;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;5;2,5-dinitrophenol;0.94;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1cccc(Cl)c1;5;3-chlorophenol;-0.03;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
CC(C)c1ccccc1O;5;2-isopropylphenol;-1.38;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1cccc(Br)c1;5;3-bromophenol;0.29;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;5;2,6-dinitrophenol;1.04;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccccc1[N+]([O-])=O;5;2-nitrophenol;-1.06;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1cccc(c1)[N+]([O-])=O;5;3-nitrophenol;1.21;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)[N+]([O-])=O;5;4-nitrophenol;1.31;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)cc(F)c1F;5;2,3,5,6-tetrafluorophenol;0.04;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;5;3-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid;1.7;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;5;3-[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-sulfonyl]benzoic acid;1.88;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;5;3-[(Heptafluoropropyl)sulfanyl]benzoic acid;1.33;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;5;3-(Trifluoromethylsulphonyl)benzoic acid;1.35;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;5;3-[tris(trifluoromethyl)methyl]benzoic acid;1.66;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(F)F)=C1)=O;5;3-[(trifluoromethyl)sulphanyl]benzoic acid;0.93;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;5;pentachlorophenol;1.81;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;5;2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;3.79;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1O;5;salicylic acid;0.33;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccccc1C#N;5;2-cyanophenol;0.58;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;5;4-phenylazophenol;1.38;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1cc(I)cc(I)c1O;5;3,5-diiodosalicylic acid;2.04;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;5;2,4,6-trinitro-1,3-benzenediol;1.6;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;5;3,5-dinitrosalicylic acid;1.76;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;5;2,4-dinitrobenzoic acid;-0.24;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
Oc1ccc(Cl)cc1;5;4-chlorophenol;-0.14;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;5;2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;3.34;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;5;heptafluoro-2-naphthol;1.01;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;5;2,4-Dinitrobenzenesulfonic acid;1.1;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;5;naphthalene-1-sulfonic acid;0.79;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;5;2-anthraquinonesulfonic acid;1.06;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 20/80;10.1021/acs.analchem.7b00595
